Project Name,Package Name,Package Depth,Line Length,Pachage Files
,au/com/cgu/cudosui/sample/clean/webservice/ui/headless/core/input/common/policy,12,116,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/headless/core/input/common/policy/to,13,119,0

cudos/drex/src/main/java

,au/com/cgu/drex/integration/labs/interaction,6,70,0
,au/com/cgu/drex/model/flow/inspector,6,62,0
,au/com/cgu/drex/model/flow/inspector/finder,7,69,0
,au/com/cgu/drex/model/flow/structure,6,62,0
,au/com/cgu/drex/model/flow/structure/common/runtime,8,77,0
,au/com/cgu/drex/model/flow/structure/item,7,67,0
,au/com/cgu/drex/model/flow/structure/question,7,71,0
,au/com/cgu/drex/model/flow/structure/workflowmap,7,74,0
,au/com/cgu/drex/model/flow/validator,6,62,0
,au/com/cgu/drex/model/flow/validator/referral,7,71,0
,au/com/cgu/drex/model/labs/inspector,6,62,0
,au/com/cgu/drex/model/labs/interaction,6,64,0
,au/com/cgu/drex/model/labs/interaction/snapshot/operation,8,83,0
,au/com/cgu/drex/model/labs/performance,6,64,0
,au/com/cgu/drex/model/renderer/main,6,61,0
,au/com/cgu/drex/model/renderer/main/item,7,66,0
,au/com/cgu/drex/model/renderer/main/item/renderer,8,75,0
,au/com/cgu/drex/model/workflow/expression/function,7,76,0
,au/com/cgu/drex/model/workflow/workflowmap,6,68,0
,au/com/cgu/drex/service/crud/answerchecker,6,68,0
,au/com/cgu/drex/service/crud/structure,6,64,0
,au/com/cgu/drex/service/flow/init,6,59,0
,au/com/cgu/drex/service/flow/init/answer,7,66,0
,au/com/cgu/drex/service/flow/init/question,7,68,0
,au/com/cgu/drex/service/flow/inspector,6,64,0
,au/com/cgu/drex/service/flow/inspector/finder/group,8,77,0
,au/com/cgu/drex/service/flow/inspector/finder/item,8,76,0
,au/com/cgu/drex/service/flow/persister,6,64,0
,au/com/cgu/drex/service/flow/phase,6,60,0
,au/com/cgu/drex/service/flow/rule,6,59,0
,au/com/cgu/drex/service/flow/rule/prelaunching,7,72,0
,au/com/cgu/drex/service/flow/state,6,60,0
,au/com/cgu/drex/service/flow/state/replicator,7,71,0
,au/com/cgu/drex/service/flow/state/replicator/answer/question,9,87,0
,au/com/cgu/drex/service/flow/state/replicator/structure,8,81,0
,au/com/cgu/drex/service/flow/structure,6,64,0
,au/com/cgu/drex/service/flow/structure/common,7,71,0
,au/com/cgu/drex/service/flow/structure/common/annotation,8,82,0
,au/com/cgu/drex/service/flow/structure/common/cloner,8,78,0
,au/com/cgu/drex/service/flow/structure/definition,7,75,0
,au/com/cgu/drex/service/flow/structure/definition/optimiser/structure,9,95,0
,au/com/cgu/drex/service/flow/structure/item,7,69,0
,au/com/cgu/drex/service/flow/structure/item/preprocessor,8,82,0
,au/com/cgu/drex/service/flow/structure/question,7,73,0
,au/com/cgu/drex/service/flow/structure/question/preprocessor,8,86,0
,au/com/cgu/drex/service/flow/structure/workflow,7,73,0
,au/com/cgu/drex/service/flow/structure/workflow/cloner,8,80,0
,au/com/cgu/drex/service/flow/structure/workflow/cloner/entity,9,87,0
,au/com/cgu/drex/service/flow/validator,6,64,0
,au/com/cgu/drex/service/flow/validator/referral,7,73,0
,au/com/cgu/drex/service/flow/visibility,6,65,0
,au/com/cgu/drex/service/interaction/headless,6,70,0
,au/com/cgu/drex/service/labs/configuration,6,68,0
,au/com/cgu/drex/service/labs/interaction,6,66,0
,au/com/cgu/drex/service/labs/interaction/snapshot/switchmode,8,86,0
,au/com/cgu/drex/service/labs/interaction/snapshot/switchmode/on,9,89,0
,au/com/cgu/drex/service/labs/interaction/snapshot/switchmode/on/capture,10,97,0
,au/com/cgu/drex/service/labs/interaction/snapshot/switchmode/on/capture/existing,11,106,0
,au/com/cgu/drex/service/labs/investigation/state,7,74,0
,au/com/cgu/drex/service/labs/optimisation,6,67,0
,au/com/cgu/drex/service/labs/optimisation/performance/mapping,8,87,0
,au/com/cgu/drex/service/labs/optimisation/performance/mapping/drex,9,92,0
,au/com/cgu/drex/service/labs/optimisation/performance/mapping/drex/to,10,95,0
,au/com/cgu/drex/service/labs/optimisation/performance/structure,8,89,0
,au/com/cgu/drex/service/labs/optimisation/performance/structure/item,9,94,0
,au/com/cgu/drex/service/pdb/converter,6,63,0
,au/com/cgu/drex/service/pdb/initialiser,6,65,0
,au/com/cgu/drex/service/pdb/initialiser/cache,7,71,0
,au/com/cgu/drex/service/pdb/initialiser/cache/dependencies,8,84,0
,au/com/cgu/drex/service/pdb/visibility,6,64,0
,au/com/cgu/drex/service/repeatability/boundary,6,72,0
,au/com/cgu/drex/service/repeatability/boundary/capturer,7,81,0
,au/com/cgu/drex/service/repeatability/boundary/counterpart,7,84,0
,au/com/cgu/drex/service/repeatability/boundary/counterpart/creator,8,92,0
,au/com/cgu/drex/service/repeatability/boundary/reconstitutor,7,86,0
,au/com/cgu/drex/service/repeatability/boundary/reconstitutor/common,8,93,0
,au/com/cgu/drex/service/repeatability/boundary/reconstitutor/group,8,92,0
,au/com/cgu/drex/service/repeatability/boundary/reconstitutor/workflow,8,95,0
,au/com/cgu/drex/service/repeatability/boundary/restorer,7,81,0
,au/com/cgu/drex/web/interaction/group,6,63,0
,au/com/cgu/drex/web/interaction/item,6,62,0
,au/com/cgu/drex/web/labs/inspector,6,60,0
,au/com/cgu/drex/web/labs/interaction,6,62,0
,au/com/cgu/drex/web/labs/interaction/snapshot/switchmode,8,82,0
,au/com/cgu/drex/web/labs/interaction/snapshot/switchmode/on,9,85,0
,au/com/cgu/drex/web/labs/interaction/snapshot/switchmode/on/capture,10,93,0
,au/com/cgu/drex/web/labs/interaction/snapshot/switchmode/on/capture/existing,11,102,0
,au/com/cgu/drex/web/renderer/main/item/renderer,8,73,0
,au/com/cgu/drex/web/renderer/main/mode,7,64,0
,au/com/cgu/drex/web/spring/web,6,56,0
,au/com/cgu/drex/web/spring/web/servlet,7,64,0

cudos/drex-isl/src/main/java


cudos/drex-refImpl/src/main/java

,au/com/cgu/drex/model/workflow/expression,6,75,0
,au/com/cgu/refproduct/integration/pdb/question/custom,7,87,0
,au/com/cgu/refproduct/model/workflow/question,6,79,0
,au/com/cgu/refproduct/service/flow/crud/structure,7,83,0
,au/com/cgu/refproduct/service/flow/phase,6,74,0
,au/com/cgu/refproduct/service/flow/structure/common,7,85,0
,au/com/cgu/refproduct/service/flow/structure/common/cloner,8,92,0
,au/com/cgu/refproduct/service/flow/visibility,6,79,0
,au/com/cgu/refproduct/service/flow/visibility/rule,7,84,0
,au/com/cgu/refproduct/web/interaction/question,6,80,0
,au/com/cgu/refproduct/web/ui/flow,6,67,0

cudos-misc-spikes/enterprise/bpm/src/main/java

,au/com/cgu/cudos/spike/bms/web,6,78,0

cudos-misc-spikes/enterprise/dms/src/main/java


cudos-misc-spikes/enterprise/idam/src/main/java


cudos-misc-spikes/tools/DataImportExport/src/main/java


cudos-misc-spikes/tools/OfferingViewScriptGenerator/src/main/java


cudos-misc-spikes/tools/table-data-exporter/src/main/java


