Call Tree,Time (ms),Own Time (ms),Level
AnsweringProcessorShowHideDelegate.java:28 au.com.cgu.cudosui.sample.clean.service.ui.flow.visibility.rule.runner.answering.AnsweringProcessorShowHideDelegate.processItemGroups(ShowHideRule),549,0,33
AnsweringProcessorShowHideDelegate.java:53 au.com.cgu.cudosui.sample.clean.service.ui.flow.visibility.rule.runner.answering.AnsweringProcessorShowHideDelegate.processAffectedItemGroups(List:Set),549,0,34
AnsweringProcessorShowHideDelegate.java:61 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.AnsweringProcessorRelauncher.relaunchForTargetQuestions(AbstractItemGroup),549,0,35
AnsweringProcessorRelauncher.java:84 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.AnsweringProcessorRelauncher.invokeAnsweringProcessors(Set:boolean),549,0,36
AnsweringProcessorRelauncher.java:99 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),549,0,37
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),549,0,38
IfElseAnsweringProcessor.java:76 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.process(AbstractQuestion:Map:Map:QuestionProcessorDescriptor),518,0,39
IfElseConstructProcessor.java:56 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.setAnswerToMatchingQuestion(Map:IfElseConstruct:AbstractQuestion:QuestionProcessorDescriptor),518,0,40
IfElseConstructProcessor.java:76 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerOnTargetQuestion(AbstractQuestion:String:boolean:boolean),518,0,41
QuestionAnswerSetter.java:33 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerToQuestion(AbstractQuestion:String:boolean),518,0,42
QuestionAnswerSetter.java:50 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswer(AbstractQuestion:String),518,0,43
QuestionAnswerSetter.java:69 au.com.cgu.drex.service.flow.lifecycle.AnsweringAwareChangeProcessor.process(AbstractQuestion),518,0,44
AnsweringAwareChangeProcessor.java:22 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),502,0,45
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),440,0,46
IfElseAnsweringProcessor.java:76 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.process(AbstractQuestion:Map:Map:QuestionProcessorDescriptor),440,0,47
IfElseConstructProcessor.java:56 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.setAnswerToMatchingQuestion(Map:IfElseConstruct:AbstractQuestion:QuestionProcessorDescriptor),409,0,48
IfElseConstructProcessor.java:76 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerOnTargetQuestion(AbstractQuestion:String:boolean:boolean),409,0,49
QuestionAnswerSetter.java:33 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerToQuestion(AbstractQuestion:String:boolean),409,0,50
QuestionAnswerSetter.java:50 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswer(AbstractQuestion:String),409,0,51
QuestionAnswerSetter.java:69 au.com.cgu.drex.service.flow.lifecycle.AnsweringAwareChangeProcessor.process(AbstractQuestion),409,0,52
AnsweringAwareChangeProcessor.java:22 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),393,0,53
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),315,0,54
IfElseAnsweringProcessor.java:76 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.process(AbstractQuestion:Map:Map:QuestionProcessorDescriptor),315,0,55
IfElseConstructProcessor.java:56 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.setAnswerToMatchingQuestion(Map:IfElseConstruct:AbstractQuestion:QuestionProcessorDescriptor),315,0,56
IfElseConstructProcessor.java:76 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerOnTargetQuestion(AbstractQuestion:String:boolean:boolean),315,0,57
QuestionAnswerSetter.java:33 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerToQuestion(AbstractQuestion:String:boolean),315,0,58
QuestionAnswerSetter.java:50 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswer(AbstractQuestion:String),315,0,59
QuestionAnswerSetter.java:69 au.com.cgu.drex.service.flow.lifecycle.AnsweringAwareChangeProcessor.process(AbstractQuestion),315,0,60
AnsweringAwareChangeProcessor.java:22 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),221,0,61
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.copy.CopyAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),221,0,62
CopyAnsweringProcessor.java:81 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.copy.CopyAnsweringProcessor.copyAnswerFromSourceToTarget(List:QuestionProcessorDescriptor:AbstractQuestion),221,0,63
CopyAnsweringProcessor.java:147 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerOnTargetQuestion(AbstractQuestion:String:boolean:boolean),221,0,64
QuestionAnswerSetter.java:33 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerToQuestion(AbstractQuestion:String:boolean),221,0,65
QuestionAnswerSetter.java:50 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswer(AbstractQuestion:String),221,0,66
QuestionAnswerSetter.java:69 au.com.cgu.drex.service.flow.lifecycle.AnsweringAwareChangeProcessor.process(AbstractQuestion),221,0,67
AnsweringAwareChangeProcessor.java:22 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),190,0,68
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),190,0,69
IfElseAnsweringProcessor.java:76 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.process(AbstractQuestion:Map:Map:QuestionProcessorDescriptor),190,0,70
IfElseConstructProcessor.java:56 au.com.cgu.cudosui.sample.clean.service.ui.flow.answerprocessor.conditional.IfElseConstructProcessor.setAnswerToMatchingQuestion(Map:IfElseConstruct:AbstractQuestion:QuestionProcessorDescriptor),190,0,71
IfElseConstructProcessor.java:76 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerOnTargetQuestion(AbstractQuestion:String:boolean:boolean),190,0,72
QuestionAnswerSetter.java:33 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswerToQuestion(AbstractQuestion:String:boolean),190,0,73
QuestionAnswerSetter.java:50 au.com.cgu.cudos.drexextensions.service.ui.flow.common.item.custom.common.QuestionAnswerSetter.setAnswer(AbstractQuestion:String),190,0,74
QuestionAnswerSetter.java:69 au.com.cgu.drex.service.flow.lifecycle.AnsweringAwareChangeProcessor.process(AbstractQuestion),190,0,75
AnsweringAwareChangeProcessor.java:22 au.com.cgu.drex.service.interaction.question.AnsweringProcessorInvoker.invokeAfterStateChange(AbstractQuestion),175,0,76
AnsweringProcessorInvoker.java:113 au.com.cgu.cudosui.sample.clean.service.ui.flow.main.interaction.toppanel.clauses.template.EndorsementClausesAnsweringProcessor.processAfterStateChange(AbstractQuestion:QuestionProcessorDescriptor),175,0,77
EndorsementClausesAnsweringProcessor.java:33 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.consolidate.WorkflowMapToPolicyConsolidator.mapAndConsolidateDataOnly(WorkflowMap),175,0,78
WorkflowMapToPolicyConsolidator.java:51 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.consolidate.WorkflowMapToPolicyConsolidator.createDestinationPolicyMapDataOnly(WorkflowMap),175,0,79
WorkflowMapToPolicyConsolidator.java:67 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.mapDataOnly(WorkflowMap),175,0,80
WorkflowMapToPolicyMapper.java:67 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.map(WorkflowMap:MapToPolicyDescriptor),175,0,81
WorkflowMapToPolicyMapper.java:74 au.com.cgu.cudos.logging.aop.aspect.monitor.MonitorLogger.logTime(ProceedingJoinPoint),175,0,82
MonitorLogger.java:33 org.aspectj.runtime.reflect.JoinPointImpl.proceed(),175,0,83
JoinPointImpl.java:149 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper$AjcClosure3.run(Object[]),175,0,84
WorkflowMapToPolicyMapper.java:1 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.map_aroundBody2(WorkflowMapToPolicyMapper:WorkflowMap:MapToPolicyDescriptor:JoinPoint),175,0,85
WorkflowMapToPolicyMapper.java:74 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.createPolicyStructure(WorkflowMap),109,0,86
WorkflowMapToPolicyMapper.java:97 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.PolicyStructureCreator.create(WorkflowMap),109,0,87
PolicyStructureCreator.java:19 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.iterator.WorkflowMapIterator.iterate(WorkflowMap:Policy),109,0,88
WorkflowMapIterator.java:22 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.iterator.WorkflowIterator.iterate(Workflow:Policy),109,0,89
WorkflowIterator.java:22 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.iterator.GroupIterator.iterate(ItemGroup:Policy),109,0,90
GroupIterator.java:21 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.iterator.ItemIterator.iterate(AbstractWorkflowItem:Policy),109,0,91
ItemIterator.java:22 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.chain.ToQuestionStructureCreator.create(AbstractQuestion:Policy),109,0,92
ToQuestionStructureCreator.java:23 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.chain.ChainElementCreator.create(Policy:MappingChain),109,0,93
ChainElementCreator.java:20 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.chain.ChainElementCreator.createNewElementIfNecessary(Object:MappingEntry),109,0,94
ChainElementCreator.java:26 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.policy.PolicyElementCreator.createNewElementIfNecessary(Object:MappingEntry),109,0,95
PolicyElementCreator.java:21 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.policy.PolicyElementCreator.requiresCreationOfElement(Object:MappingEntry),62,0,96
PolicyElementCreator.java:38 org.springframework.beans.BeanWrapperImpl.getPropertyValue(String),62,62,97
PolicyElementCreator.java:22 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.structurecreator.policy.PolicyElementCreator.createNew(Object:MappingEntry),46,0,96
PolicyElementCreator.java:32 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.common.list.element.creator.ListElementCreator.create(Object:MappingEntry),46,0,97
ListElementCreator.java:23 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.common.list.element.creator.TypedListElementCreator.create(MappingEntry:BeanWrapper:Object),46,0,98
TypedListElementCreator.java:16 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.common.list.element.creator.NonTypedListElementCreator.create(MappingEntry:BeanWrapper:Object),46,0,99
NonTypedListElementCreator.java:21 org.springframework.beans.BeanWrapperImpl.getPropertyValue(String),46,15,100
NativeConstructorAccessorImpl.java (native) au.com.cgu.cudosui.sample.clean.model.ui.policy.structure.location.risk.Risk.<init>(),31,0,101
Risk.java:96 org.apache.catalina.loader.WebappClassLoader.loadClass(String),31,31,102
WorkflowMapToPolicyMapper.java:81 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.bindSingleDestinationAnswers(WorkflowMapAndPolicy),46,0,86
WorkflowMapToPolicyMapper.java:116 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.SingleDestinationAnswerBinder.bind(WorkflowMapAndPolicy),46,0,87
SingleDestinationAnswerBinder.java:27 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.WorkflowMapBinder.bind(WorkflowMapAndPolicy),46,0,88
WorkflowMapBinder.java:23 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.workflow.WorkflowBinder.bind(Workflow:Policy),46,0,89
WorkflowBinder.java:21 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.group.GroupBinder.bind(ItemGroup:Policy),46,0,90
GroupBinder.java:20 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.item.ItemBinder.bind(AbstractWorkflowItem:Policy),46,0,91
ItemBinder.java:20 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.question.QuestionBinder.bindIfNecessary(AbstractQuestion:Policy),46,0,92
QuestionBinder.java:39 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.question.QuestionBinder.bindWithOptimisation(AbstractQuestion:Policy),46,0,93
QuestionBinder.java:50 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.question.QuestionBinder.bindWhenEvaluatingChainsCached(AbstractQuestion:Policy),46,0,94
QuestionBinder.java:62 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.answerer.question.QuestionBinder.bind(AbstractQuestion:Policy:List),46,0,95
QuestionBinder.java:77 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.ChainBinder.bind(SingleDestinationOperation),46,0,96
ChainBinder.java:29 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.TextBinder.bind(SingleDestinationOperation),31,0,97
TextBinder.java:25 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.TextBinder.bindWhenOptimised(SingleDestinationOperation:String),31,0,98
TextBinder.java:33 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.SingleInputBinder.bindOptimised(SingleDestinationOperation:Object),31,0,99
SingleInputBinder.java:26 org.springframework.beans.BeanWrapperImpl.setPropertyValue(String:Object),31,31,100
ChainBinder.java:29 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.DateBinder.bind(SingleDestinationOperation),15,0,97
DateBinder.java:33 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.DateBinder.bindWhenOptimised(SingleDestinationOperation:String),15,0,98
DateBinder.java:41 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.policycreator.answerbinder.destination.single.chain.answerer.SingleInputBinder.bindOptimised(SingleDestinationOperation:Object),15,0,99
SingleInputBinder.java:26 org.springframework.beans.BeanWrapperImpl.setPropertyValue(String:Object),15,15,100
WorkflowMapToPolicyMapper.java:91 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.WorkflowMapToPolicyMapper.populatePolicyRiskDescriptors(Policy:MapToPolicyDescriptor),19,0,86
WorkflowMapToPolicyMapper.java:169 au.com.cgu.cudosui.sample.clean.service.ui.flow.mapper.drexpolicy.drex.to.policy.risks.PolicyRiskDescriptorPopulator.populate(Policy),19,0,87
